id,num_orders
1297768,93.58
1447875,30.38
1061654,126.38
1288892,46.5
1370978,415.22
1018332,354.54
1482488,162.88
1226206,1095.3
1359566,350.0
1122220,191.18
1361124,45.96
1485074,106.78
1055147,34.4
1332121,164.44
1254062,464.96
1005089,285.28
1013929,203.34
1485789,184.1
1173106,134.94
1173239,490.8
1106978,99.56
1264303,373.74
1295580,22.0
1059133,88.16
1253909,38.0
1441728,46.3
1435074,51.26
1209374,44.5
1070634,220.52
1384764,655.98
1109661,566.04
1260990,30.84
1495776,33.4
1361715,82.9
1367986,159.7
1339738,71.78
1168006,125.28
1127551,128.94
1145891,120.54
1245972,63.7
1156328,112.36
1167613,51.1
1251253,78.28
1089488,45.02
1442686,405.22
1122897,294.12
1191425,81.52
1451363,763.76
1017978,497.98
1329321,241.52
1246499,43.12
1128581,104.12
1304389,65.18
1293491,219.42
1378231,336.78
1070072,354.7
1150354,104.78
1039951,108.88
1333906,96.2
1131712,191.48
1453878,92.76
1068668,351.18
1493420,87.76
1028234,44.5
1386496,56.5
1042053,21.1
1196922,96.64
1040737,102.26
1065819,41.28
1025496,20.66
1266139,69.14
1140717,231.54
1429810,339.32
1278363,124.48
1365006,28.58
1486505,34.92
1233411,30.62
1174361,79.16
1345956,120.78
1487066,113.06
1412186,124.22
1079827,86.62
1050897,85.04
1234163,42.14
1304337,96.02
1087455,121.36
1071359,118.86
1172474,176.52
1218040,171.26
1364913,116.8
1421572,589.0
1165704,348.0
1332421,275.94
1041334,73.88
1077637,139.62
1332253,109.78
1189355,375.38
1314410,401.86
1288385,512.36
1146363,152.66
1446195,179.7
1428079,195.86
1000357,401.04
1148714,261.24
1494973,387.64
1422995,53.78
1369219,40.34
1203139,32.18
1381422,38.14
1217098,26.38
1039931,40.68
1281119,35.02
1076815,364.04
1024232,292.08
1462666,132.1
1278254,20.68
1297002,23.8
1054426,91.4
1331830,227.22
1242168,85.32
1184109,58.9
1340270,89.22
1269866,62.38
1043470,124.76
1425669,178.88
1188645,201.86
1425768,118.86
1031064,129.92
1049619,41.74
1442195,69.64
1486459,38.3
1342433,34.16
1199358,61.32
1026899,81.12
1140924,235.06
1163539,233.74
1437111,118.22
1463289,574.08
1332634,297.48
1023555,206.78
1228894,86.8
1100285,268.22
1478601,351.86
1323239,477.94
1354676,165.6
1194259,151.74
1318614,153.38
1191961,323.2
1122956,203.14
1081854,369.18
1175553,32.14
1204209,40.5
1077085,69.82
1380942,34.8
1426362,58.0
1209170,34.26
1092575,40.36
1169201,209.2
1203547,127.76
1165216,150.68
1003607,22.64
1362241,173.66
1035344,271.66
1245219,272.18
1169218,86.54
1289437,64.6
1429851,62.78
1125820,115.86
1365966,139.24
1238324,261.4
1468842,212.72
1006290,81.82
1318381,82.86
1005859,99.36
1461709,59.68
1288697,45.02
1286176,141.5
1070978,68.84
1105358,264.54
1100655,263.96
1352006,89.58
1058810,537.28
1086365,257.94
1029141,165.88
1269485,91.68
1459115,125.44
1473731,119.66
1372061,277.58
1207433,496.42
1107812,480.7
1194682,110.84
1196913,99.46
1006258,141.46
1266052,367.76
1127841,446.48
1250099,764.38
1414515,36.38
1333316,28.76
1351402,91.4
1276151,37.26
1146781,70.42
1192028,43.2
1309566,64.56
1317399,57.76
1125915,197.06
1226596,397.28
1275552,157.66
1213443,45.42
1097854,23.46
1245940,35.88
1416156,142.88
1421658,203.66
1163541,242.82
1057891,96.14
1295122,67.6
1150550,59.2
1249152,78.8
1071750,129.22
1021922,154.44
1005087,169.58
1480809,150.52
1027495,151.3
1380376,43.48
1028216,93.04
1308459,46.16
1217898,55.52
1359469,141.78
1471285,91.66
1094380,253.0
1464888,254.14
1251882,234.88
1242910,162.1
1081466,176.42
1018551,50.76
1304675,42.86
1032172,66.14
1270116,51.08
1110391,149.28
1442758,193.86
1484598,126.74
1219920,72.82
1383829,122.44
1453460,118.16
1495381,254.16
1130262,81.66
1497306,164.34
1180934,21.4
1333737,43.98
1159717,32.98
1345251,20.38
1098053,153.66
1398868,556.78
1179749,155.9
1278640,18.0
1223784,82.94
1107223,122.36
1421641,112.58
1339264,118.32
1449517,44.16
1042350,26.66
1198402,125.72
1480977,50.68
1098302,636.7
1023961,661.14
1429401,187.12
1344564,378.16
1133180,294.22
1089923,164.94
1097734,80.9
1330797,173.18
1008740,245.66
1411677,59.26
1125014,39.74
1081759,236.0
1159985,149.9
1035134,419.42
1262324,103.38
1403943,68.8
1265976,81.38
1277900,121.6
1178504,108.08
1213543,19.12
1201828,18.86
1389024,40.1
1384865,225.0
1429716,332.68
1146686,202.4
1399512,21.28
1030633,62.84
1138952,82.92
1230579,81.5
1389919,212.24
1420003,65.96
1160479,130.82
1043535,118.96
1083443,84.56
1212347,132.1
1390131,58.46
1354703,120.04
1489368,80.66
1295553,137.2
1119919,79.72
1132518,52.44
1244054,375.98
1203291,406.42
1217356,263.56
1473548,42.16
1478840,123.16
1491460,73.14
1025963,160.66
1125836,335.3
1327424,238.6
1032828,58.56
1068263,80.76
1141726,80.3
1478947,273.0
1240963,186.4
1090759,347.04
1038585,89.68
1420464,96.24
1254662,42.12
1363268,56.72
1061961,63.22
1440975,44.9
1116828,79.82
1202577,74.62
1474314,284.08
1043817,569.68
1058272,239.8
1366046,30.46
1170237,32.86
1085268,28.66
1056045,117.14
1213459,117.92
1382552,172.84
1397881,165.58
1268551,134.86
1206949,100.92
1119959,39.12
1245848,45.26
1273741,89.64
1350159,64.98
1154093,150.7
1042999,112.42
1029565,319.8
1433312,294.04
1135202,150.82
1272211,297.1
1146755,237.14
1010943,325.3
1191732,82.76
1349858,79.02
1049229,239.16
1041144,337.46
1002909,427.86
1126860,111.32
1347688,142.66
1252534,119.16
1105948,301.74
1340269,206.44
1030597,241.62
1020364,21.8
1247229,61.14
1280198,33.94
1217010,29.16
1049688,46.36
1299135,97.96
1073390,385.38
1282574,126.66
1288078,108.78
1405744,135.22
1197826,93.36
1110776,58.48
1480031,111.74
1193063,71.6
1090317,27.16
1426495,18.76
1446133,96.84
1330414,72.56
1263575,278.54
1184160,301.52
1197552,164.02
1077911,308.12
1256467,276.34
1191693,101.94
1170203,55.42
1439732,188.0
1165138,78.64
1453266,276.48
1427081,213.66
1403985,148.32
1284845,90.38
1428415,80.3
1335320,117.92
1159106,403.76
1207004,192.98
1022881,292.12
1371483,50.26
1427335,39.3
1157246,34.08
1385087,63.02
1368564,157.12
1311096,509.42
1309826,262.72
1117757,42.6
1268876,118.46
1139409,113.22
1315421,190.42
1307693,140.62
1351780,82.34
1240833,87.26
1292779,55.9
1004955,27.56
1058696,64.62
1440829,52.44
1087516,142.08
1212398,97.26
1174663,299.5
1227160,350.78
1371034,118.34
1447838,820.64
1118795,423.28
1229556,251.64
1318629,70.7
1201803,114.08
1108210,79.18
1084729,199.02
1329157,338.7
1173501,410.42
1345020,95.06
1428650,122.32
1361789,106.0
1204938,469.5
1459959,223.94
1009864,500.54
1176675,57.18
1453409,76.28
1336507,99.96
1328456,143.12
1313891,140.74
1468663,43.64
1318421,57.92
1007837,47.5
1417926,386.8
1144631,434.96
1123946,177.92
1090477,34.74
1414267,35.44
1329543,126.2
1406534,102.92
1431237,178.64
1010486,194.8
1004166,188.92
1403955,158.36
1245398,162.54
1064134,175.46
1320738,308.74
1043919,27.66
1197159,106.34
1122164,90.98
1250396,353.16
1078267,285.42
1320587,149.52
1438968,1319.12
1445553,759.0
1430625,254.08
1430923,42.4
1255590,180.56
1174194,109.42
1268149,721.86
1435775,659.04
1001078,999.82
1356321,94.08
1238399,136.04
1247434,450.46
1372264,594.3
1367722,490.84
1131831,1042.48
1450298,73.92
1236521,46.82
1417628,57.76
1302103,50.66
1075661,33.7
1052678,52.96
1116456,59.02
1210918,51.34
1238372,560.94
1200100,541.82
1308118,167.36
1025514,28.94
1073171,38.46
1343697,476.64
1206094,424.0
1213565,418.72
1133994,66.9
1406832,67.46
1199518,50.98
1465945,143.3
1360766,197.34
1172793,329.68
1477841,325.06
1480419,266.16
1266200,192.9
1228974,84.74
1443865,130.72
1110747,77.86
1259815,47.06
1222703,104.5
1416211,76.9
1289707,537.94
1350731,278.14
1315773,412.16
1462684,571.32
1265062,492.66
1087576,188.62
1193331,24.32
1179725,104.78
1162092,257.52
1152578,222.14
1209604,261.62
1236773,43.84
1309943,55.9
1460971,73.58
1217450,304.18
1045376,159.74
1443469,369.66
1462830,83.06
1255402,100.3
1167286,62.48
1059507,82.56
1079973,287.86
1483889,224.48
1012794,46.02
1078273,59.56
1105636,50.52
1197957,182.08
1129900,545.24
1399359,144.82
1435778,22.96
1115944,59.52
1148006,21.52
1004198,78.34
1071538,131.84
1179231,206.34
1183707,117.08
1492404,113.38
1069594,107.68
1475387,88.14
1389608,146.3
1257603,63.34
1468813,93.0
1190954,127.56
1231442,106.62
1426101,156.82
1011026,143.92
1494285,351.06
1127975,204.56
1254456,150.02
1433132,47.54
1385563,133.8
1329092,68.06
1024456,218.78
1441633,594.98
1005331,283.12
1255283,70.56
1268877,110.98
1191347,118.16
1367529,252.18
1392509,284.74
1443604,234.76
1242946,25.42
1158962,39.84
1266951,66.36
1393559,32.84
1171262,35.56
1259868,68.14
1099206,145.34
1439182,689.34
1330691,810.78
1199867,18.88
1359174,22.42
1478755,149.0
1437302,190.32
1142646,265.0
1428338,84.32
1494524,96.34
1318530,80.78
1031981,22.88
1103507,39.58
1048429,33.62
1066501,137.28
1142079,139.6
1199171,359.62
1423076,424.32
1375347,420.72
1363494,732.52
1168706,277.68
1286957,267.72
1297773,49.2
1127311,97.0
1278238,69.14
1246917,293.8
1255329,393.02
1297788,517.86
1362697,256.42
1377302,169.1
1129605,121.48
1186097,235.28
1166420,337.42
1144128,475.96
1465478,88.18
1439785,107.0
1452155,98.3
1412612,60.84
1042812,56.82
1140317,91.04
1441282,345.86
1420561,383.74
1052770,154.74
1492355,34.8
1123588,26.24
1205947,38.32
1397772,136.28
1430108,164.18
1123252,171.5
1019322,179.9
1019113,123.12
1476280,109.98
1446657,79.82
1442076,45.78
1199873,167.62
1053654,34.2
1493948,116.32
1087207,120.4
1193820,398.22
1401050,518.62
1241369,132.32
1331635,712.82
1275462,257.94
1226852,215.06
1321242,31.14
1447608,83.28
1467746,340.3
1497186,339.84
1421624,400.62
1103191,58.28
1232381,114.52
1351626,139.32
1336135,359.0
1126452,257.38
1370737,330.56
1020027,40.4
1312294,22.8
1113562,28.7
1267715,67.82
1157131,64.26
1127567,55.16
1393273,36.54
1301677,43.86
1429577,224.62
1413066,369.76
1273196,122.44
1065500,23.96
1442450,31.94
1179865,27.28
1229492,94.84
1283364,221.54
1480985,185.56
1164611,52.52
1286172,53.12
1395783,56.76
1177550,74.12
1412772,85.12
1325211,128.84
1331898,171.74
1027577,86.68
1211409,97.74
1119268,48.88
1409353,55.06
1239768,63.36
1016320,32.4
1350029,127.92
1165320,119.44
1114413,272.32
1374639,282.04
1263967,160.24
1431639,794.2
1439212,477.82
1243982,201.62
1425722,23.92
1357621,97.7
1080059,92.94
1342822,434.62
1100321,445.2
1237813,579.46
1300518,119.02
1114521,154.54
1385419,205.1
1250718,365.88
1499934,309.64
1466058,599.34
1149575,74.0
1003527,31.9
1436210,39.14
1495418,26.84
1018177,50.04
1222779,31.2
1278720,588.22
1425342,628.04
1247856,205.68
1296233,25.96
1299299,22.9
1040011,61.56
1047541,111.96
1416939,77.36
1307589,87.48
1154900,81.46
1447474,127.96
1498148,250.82
1032041,223.62
1441254,140.92
1270780,127.42
1283042,118.62
1284049,30.66
1451216,64.86
1159551,27.5
1226506,113.56
1065345,92.52
1421154,260.44
1254784,333.38
1067670,299.38
1249310,1861.8
1109152,846.9
1059263,453.86
1127296,55.8
1177149,133.2
1193901,122.28
1305434,654.68
1169253,699.42
1439432,1096.3
1369386,142.16
1187366,92.68
1383898,218.72
1040191,1118.84
1026483,544.08
1418641,1067.9
1446160,94.9
1300731,99.42
1359618,58.64
1248156,352.16
1294670,260.88
1478985,250.98
1368481,114.04
1333433,61.46
1434239,66.22
1257619,643.96
1094504,777.16
1300383,714.46
1384829,69.82
1005407,52.66
1315724,58.96
1177648,269.86
1039799,379.34
1050610,604.7
1215378,122.16
1420586,104.72
1355314,106.14
1200145,141.68
1352856,212.34
1490730,532.16
1140936,203.76
1100311,295.54
1280962,299.88
1188460,220.76
1241716,303.5
1495394,323.5
1052736,62.52
1491102,145.92
1439147,92.54
1253028,287.44
1217271,271.66
1153904,318.72
1103990,1869.68
1315380,998.76
1012578,466.14
1356121,100.4
1387352,217.56
1177494,204.16
1441552,709.66
1065795,656.16
1245852,1305.9
1485920,115.82
1282419,140.54
1474269,274.52
1122106,924.26
1419497,544.18
1491382,1198.8
1334251,98.3
1107205,122.6
1342908,80.28
1389672,127.88
1115199,107.5
1466642,136.98
1075060,78.2
1286035,73.6
1216014,61.5
1202009,548.94
1447158,572.3
1116835,401.82
1216346,47.88
1295510,56.12
1286831,46.9
1495796,275.2
1477046,204.82
1423534,302.54
1070216,122.72
1260241,144.62
1376750,109.64
1331408,140.36
1239901,246.9
1195401,418.46
1083931,411.56
1445603,381.0
1331096,199.24
1085873,128.44
1106683,322.62
1334187,285.9
1103377,60.26
1015635,231.68
1254780,221.88
1379556,310.0
1461975,356.1
1104316,369.72
1395991,162.62
1395799,152.5
1204391,91.36
1080873,86.78
1111719,140.28
1210576,60.3
1172770,176.1
1265692,269.08
1042603,296.34
1182168,238.92
1277776,96.24
1131821,83.94
1174173,416.98
1337771,201.4
1202376,277.34
1444033,38.16
1163334,37.08
1279214,48.42
1296501,39.54
1033599,43.22
1174360,186.26
1291501,763.74
1298916,714.8
1423496,94.08
1293002,119.6
1076795,102.8
1021481,75.62
1330908,74.54
1162720,70.5
1078467,40.28
1345403,33.6
1036433,25.3
1391656,35.68
1328210,121.38
1177028,110.06
1434055,531.42
1424721,581.96
1191920,182.14
1052756,289.9
1391034,292.0
1408065,173.5
1091688,46.66
1166031,106.02
1177255,75.36
1045371,132.02
1060513,392.52
1436754,210.36
1233478,49.94
1192154,112.76
1037962,270.56
1373312,234.46
1185011,159.96
1007240,29.14
1277562,25.68
1072334,37.68
1128376,17.7
1297522,36.36
1452541,177.28
1359919,588.4
1067207,281.2
1233545,30.24
1214743,75.4
1228910,151.44
1423994,163.68
1313304,135.64
1099679,60.42
1426844,99.88
1378564,32.52
1076816,22.02
1001350,33.56
1463100,31.82
1239878,117.7
1415566,110.18
1168331,462.02
1184252,468.86
1037012,163.28
1458256,84.0
1280912,67.4
1082299,70.44
1300140,135.52
1397931,112.72
1428482,66.0
1229001,95.76
1067710,119.38
1181286,215.66
1412408,273.0
1407485,271.68
1071259,194.44
1131716,18.4
1214421,19.48
1114189,33.26
1323156,61.42
1000698,236.76
1031474,94.68
1247248,24.96
1023342,18.76
1188121,40.68
1286899,87.08
1349711,202.64
1091327,183.32
1176395,77.74
1248828,55.88
1040307,239.5
1329740,106.66
1265965,184.34
1375031,803.56
1336230,403.4
1109216,335.14
1223819,50.14
1184220,104.36
1351227,88.96
1291104,440.08
1499951,503.22
1389163,581.12
1457331,151.48
1018331,124.56
1222327,220.24
1380095,368.84
1186135,284.92
1091750,664.56
1474529,34.86
1336163,22.12
1463362,82.12
1280003,125.56
1119159,79.08
1067474,66.82
1317791,31.78
1126189,51.94
1374875,419.74
1498800,354.14
1377853,187.02
1418509,24.12
1384132,38.84
1152757,243.14
1290442,270.48
1010856,331.06
1054292,77.14
1014398,79.78
1262731,104.12
1036243,145.02
1004828,183.9
1388536,251.34
1350424,300.82
1137631,280.98
1381527,228.46
1161738,90.7
1308325,113.8
1202718,123.1
1478119,30.28
1328690,122.62
1346361,114.02
1332266,238.38
1356772,256.64
1084390,290.44
1419232,591.12
1387470,125.22
1478089,167.12
1331292,116.36
1430739,360.16
1105500,393.64
1249587,490.96
1207278,60.08
1067443,86.04
1016566,76.04
1378160,405.34
1497309,252.34
1370933,537.8
1481206,35.92
1369995,41.94
1350874,26.0
1112513,31.1
1147478,54.98
1293493,78.2
1387939,335.82
1191281,296.72
1092227,92.68
1178247,22.34
1169864,31.7
1174124,125.94
1278123,176.38
1075935,221.16
1220930,116.54
1219540,139.84
1055380,57.28
1036746,99.62
1022232,118.28
1010495,127.38
1023709,100.5
1462450,142.5
1120855,98.54
1418431,58.26
1219029,122.78
1482768,66.22
1229842,40.42
1206840,114.64
1235689,108.18
1410054,222.96
1119297,197.76
1283213,109.14
1392031,1106.68
1193249,750.68
1199568,288.24
1407293,64.48
1278568,137.18
1408531,110.28
1138267,460.9
1139258,464.96
1365049,783.12
1359954,128.12
1343500,104.72
1033638,150.86
1053043,874.88
1106036,348.32
1050509,782.58
1163652,78.34
1344265,64.76
1296395,133.1
1419087,167.12
1341606,136.58
1067990,102.9
1327243,40.38
1019442,66.08
1320284,419.36
1070518,501.36
1380607,257.64
1092204,40.38
1397944,22.58
1308439,36.6
1386250,182.72
1482059,282.72
1228987,346.62
1084363,92.54
1289081,53.9
1046120,108.58
1359932,133.4
1476808,255.84
1375526,208.62
1403567,195.96
1411725,144.28
1027074,218.2
1319750,160.58
1488452,144.84
1183310,47.64
1060365,160.62
1203758,98.66
1359579,269.28
1250165,385.08
1118053,227.18
1425692,210.14
1163765,161.5
1024239,56.12
1427043,36.96
1394487,158.6
1366235,98.64
1230705,147.54
1385760,233.7
1155221,167.7
1357947,81.76
1155845,65.92
1284871,88.18
1285681,239.94
1313628,184.74
1003559,285.32
1085143,22.56
1279269,34.28
1491362,44.6
1296050,18.66
1027560,40.32
1109062,42.96
1468070,48.62
1301912,19.62
1372452,100.14
1216295,164.78
1080428,531.12
1275455,291.2
1200217,110.82
1162284,158.3
1409553,200.6
1392715,91.58
1315760,160.88
1097710,50.48
1285179,68.14
1273296,44.6
1050702,81.94
1094193,46.94
1072878,42.88
1252201,114.72
1016160,358.88
1345970,444.02
1183200,173.1
1243332,511.78
1440017,339.68
1155554,190.28
1120774,48.66
1395698,96.54
1441706,75.52
1288355,118.6
1451370,126.48
1010337,188.1
1030428,68.6
1343272,87.84
1294240,81.74
1244960,261.44
1050471,175.78
1271361,428.26
1131135,105.18
1330314,79.46
1236942,75.8
1484447,108.28
1317781,48.14
1471097,148.02
1064015,57.88
1435998,54.58
1222345,54.64
1495290,327.44
1261324,352.88
1149711,153.62
1396438,24.0
1379374,37.22
1289334,19.56
1332404,92.62
1182176,126.0
1405603,120.92
1248698,153.54
1011799,133.66
1123469,85.94
1023318,131.14
1483716,180.44
1162607,135.54
1157714,41.3
1406254,69.02
1468021,66.2
1357828,201.54
1248120,178.98
1480346,127.64
1007010,356.24
1329627,227.76
1401957,115.0
1296576,69.98
1335313,121.78
1416727,65.16
1272292,264.1
1441262,393.46
1151463,389.56
1337790,102.36
1476136,124.1
1443795,107.86
1272200,266.18
1442250,253.56
1401517,230.14
1006041,35.44
1329309,25.24
1406291,39.3
1267181,34.76
1319608,23.98
1425375,42.14
1288009,54.48
1226314,103.18
1189123,483.06
1394268,165.3
1466259,21.48
1090500,106.88
1478055,123.36
1129935,119.94
1070032,184.82
1136100,122.42
1378063,102.54
1399751,26.1
1423195,29.42
1121665,30.24
1225337,35.92
1407149,128.0
1442808,42.68
1074323,536.7
1148769,428.44
1313849,185.2
1209585,1453.96
1278748,355.62
1093376,462.7
1007123,170.66
1473365,475.1
1416330,344.44
1115570,1002.28
1301735,944.96
1406384,1342.76
1117969,139.16
1259030,151.32
1167748,232.34
1353953,1825.64
1340614,960.56
1430093,1729.88
1226033,262.44
1186038,238.18
1324350,187.74
1341057,181.26
1218304,170.78
1007165,136.34
1023051,352.74
1408479,177.66
1363746,144.24
1051229,702.22
1246221,989.22
1249794,509.72
1415662,67.3
1047566,18.44
1175187,86.24
1261268,439.5
1211204,521.02
1196393,510.48
1324708,119.74
1249911,105.64
1444677,76.76
1438339,164.28
1006845,339.38
1461548,547.04
1057669,393.26
1066575,414.88
1359065,392.7
1076099,386.62
1008635,505.14
1110869,369.2
1311681,171.82
1472243,293.5
1079476,211.06
1026935,523.74
1367247,427.46
1474729,278.0
1406711,477.5
1352093,161.28
1464644,160.12
1056398,30.76
1058284,127.66
1310702,109.56
1275186,459.38
1115062,385.9
1369730,475.02
1441255,342.24
1009158,194.94
1439087,329.26
1101076,238.12
1385485,356.98
1381756,512.62
1163817,32.14
1034901,29.5
1365266,33.82
1491765,19.6
1331278,36.14
1387243,26.64
1059770,578.64
1411775,428.2
1237309,170.1
1279987,73.46
1230317,48.6
1471457,128.52
1421988,135.54
1242095,152.54
1123773,189.74
1486238,116.36
1106874,281.0
1043439,257.76
1135306,157.32
1213221,133.48
1293359,155.26
1488237,23.6
1215569,53.24
1364047,38.84
1222795,24.2
1064545,114.94
1446086,55.02
1093571,395.4
1418371,313.6
1182114,220.82
1054723,853.86
1182446,486.72
1253839,294.54
1139142,195.32
1320721,408.88
1134128,620.34
1424653,674.84
1254550,103.46
1163284,153.46
1314335,208.68
1338319,396.88
1116418,544.32
1035513,534.2
1461518,15.18
1441342,26.72
1480348,16.16
1306511,41.42
1465566,41.88
1375422,37.66
1011397,40.86
1206239,32.46
1086612,27.34
1097994,738.2
1147117,551.52
1334266,130.68
1365715,31.78
1162136,140.28
1428806,181.86
1175819,172.58
1254869,101.24
1311140,91.66
1324215,111.88
1007982,82.1
1230711,245.86
1314655,235.7
1435749,130.32
1430121,163.5
1455053,165.38
1406102,61.28
1290556,52.48
1201315,46.1
1130404,160.36
1379722,73.6
1146684,444.82
1131405,430.54
1216649,334.24
1391689,1782.84
1055011,519.48
1183543,517.76
1451107,167.56
1456388,378.32
1178756,294.42
1159595,920.8
1444143,994.82
1371429,1388.68
1466318,157.32
1330248,170.24
1215795,310.14
1335631,1848.2
1242295,755.98
1242991,1652.52
1209194,77.74
1148243,74.24
1181156,42.52
1316171,77.38
1145620,177.02
1385807,56.96
1025160,67.06
1448322,108.82
1299696,112.42
1431695,782.24
1093507,946.36
1068143,310.84
1262949,48.5
1111725,59.76
1461971,708.3
1364620,887.84
1415079,947.6
1341426,151.2
1080375,162.64
1158488,117.4
1212302,224.92
1087492,339.84
1472309,589.92
1238649,287.54
1202195,320.82
1482606,206.62
1028580,279.34
1051268,356.54
1379128,250.14
1013539,68.58
1129761,286.5
1411004,200.58
1435247,351.86
1380455,330.42
1265343,576.28
1135738,734.98
1011038,642.12
1137846,347.04
1399251,42.5
1440074,89.48
1000734,82.92
1414810,276.88
1381179,355.44
1350790,549.82
1190444,162.52
1486912,181.84
1236391,130.84
1178617,628.28
1285948,274.64
1262305,515.78
1321124,141.72
1477230,109.82
1474968,106.7
1358159,81.26
1493346,353.1
1316177,297.46
1098457,82.28
1325326,74.26
1252764,49.2
1130890,531.2
1445592,896.5
1267495,633.08
1382259,37.3
1156755,50.7
1491082,40.98
1103558,219.22
1338037,189.92
1094930,457.68
1386365,210.86
1304381,196.14
1351937,167.32
1328548,167.14
1371269,135.06
1002309,196.16
1471282,33.84
1392767,134.1
1019682,104.4
1457769,395.66
1300407,322.2
1068011,338.7
1127745,192.82
1275300,182.42
1031756,96.46
1276549,47.6
1056144,113.9
1345960,60.5
1026590,149.3
1230216,337.08
1493066,208.3
1240971,92.52
1076123,92.86
1116856,383.98
1106834,360.3
1430745,269.52
1142733,27.14
1332561,23.1
1065027,33.26
1288625,40.88
1100005,36.52
1316879,56.5
1448339,254.32
1448283,968.36
1230100,988.82
1150331,14.36
1233710,279.88
1244549,295.4
1011274,310.3
1366995,107.98
1155338,101.26
1431889,29.92
1411042,27.54
1373635,60.44
1365958,135.22
1263468,124.16
1147836,989.6
1312260,1081.3
1108274,235.52
1152196,446.9
1174520,598.24
1311644,298.08
1282792,75.06
1313863,41.9
1116853,176.86
1117345,267.16
1142841,291.0
1346851,125.5
1202683,131.58
1286305,103.28
1207997,196.46
1075761,202.24
1442400,196.28
1313185,21.68
1313557,48.8
1461090,49.54
1262107,22.08
1043719,19.5
1172039,30.96
1382652,124.14
1020208,297.8
1253644,84.38
1339071,72.96
1320094,129.52
1117970,168.2
1068151,131.04
1458189,119.7
1154829,76.32
1441375,48.2
1027883,25.52
1358903,18.48
1297394,43.6
1065989,37.6
1364660,475.16
1277097,570.66
1157917,62.38
1482136,419.9
1491979,365.72
1491117,117.62
1206646,33.36
1208274,106.66
1210738,65.94
1328739,305.44
1151568,333.82
1179600,486.98
1350474,120.5
1249578,203.34
1141830,194.1
1066784,384.7
1135133,164.16
1045471,340.62
1239437,69.12
1412957,61.14
1256148,56.52
1150723,30.12
1458025,178.72
1208584,95.08
1052913,37.86
1342834,22.36
1427122,47.22
1307634,226.02
1483134,477.02
1008294,302.16
1127039,28.52
1205295,27.96
1216979,159.22
1213601,194.12
1124300,294.3
1400990,133.44
1206721,218.02
1154185,78.28
1051019,40.92
1035942,34.8
1120418,77.54
1000557,24.82
1159957,145.58
1281230,121.44
1492825,307.12
1364359,326.54
1144162,226.68
1134852,1522.34
1179517,871.14
1000505,275.44
1301184,38.0
1206831,105.36
1008616,570.88
1429552,554.62
1139647,752.72
1300817,146.26
1119648,118.92
1255638,190.1
1096780,268.72
1148826,230.1
1290989,503.8
1442329,56.62
1421415,67.76
1394355,98.32
1375025,106.72
1103636,79.98
1435514,72.92
1344879,45.18
1026319,57.64
1432633,554.02
1092417,458.88
1040695,209.78
1142017,33.92
1123939,32.14
1496055,36.24
1361083,200.56
1292002,377.78
1476709,265.58
1318219,85.9
1121990,94.86
1409644,90.3
1442958,104.82
1210181,144.86
1246412,378.28
1113679,228.22
1178941,211.18
1407215,130.02
1137755,81.92
1101359,325.46
1389483,247.8
1446950,31.84
1331883,93.62
1220066,129.88
1430629,227.34
1412405,239.04
1445691,306.3
1233603,546.54
1081183,217.46
1390416,149.2
1161610,27.6
1029722,482.9
1408190,487.54
1358481,641.24
1362659,108.38
1374651,129.04
1473048,194.9
1159448,548.54
1095885,269.98
1152927,837.32
1263486,53.14
1361892,46.5
1180295,33.82
1461189,66.56
1352516,35.54
1203135,23.62
1412137,39.28
1348312,38.04
1117178,547.54
1487661,546.1
1052291,166.64
1346673,32.16
1482270,124.36
1195731,100.38
1170403,145.3
1260429,245.36
1380448,185.9
1288681,192.98
1121882,124.9
1297507,206.16
1249247,215.68
1368716,243.58
1093831,190.52
1190515,142.12
1412193,52.56
1266638,101.82
1281895,76.98
1263331,37.12
1496385,96.3
1472881,119.44
1174789,181.58
1449484,206.68
1434557,173.22
1241213,366.62
1099698,164.7
1288833,125.58
1279473,104.02
1374095,337.18
1195279,604.66
1285467,242.26
1200473,174.68
1288556,146.76
1135583,153.38
1352318,440.86
1141415,528.32
1416778,621.88
1251736,20.98
1256829,20.6
1497598,37.04
1200754,34.96
1155627,57.18
1257467,42.2
1010451,52.14
1304851,287.16
1144211,1853.08
1275541,379.48
1333903,17.44
1273355,20.22
1077142,83.46
1213834,65.32
1394157,114.56
1246247,53.36
1262361,110.98
1288241,149.68
1008853,282.64
1386984,346.38
1039343,134.58
1457066,122.82
1417619,86.16
1221942,63.66
1492708,39.98
1260284,30.98
1005493,37.6
1097238,168.26
1389098,140.26
1239205,407.96
1142402,366.44
1187987,538.68
1277790,357.16
1129722,389.66
1292372,200.78
1083272,50.32
1210694,100.42
1175781,142.08
1370401,311.58
1048369,330.66
1199378,98.78
1443132,55.04
1437968,85.28
1435862,301.54
1301525,184.18
1300490,416.16
1155251,82.52
1066976,113.3
1493943,60.94
1376854,71.94
1331984,352.14
1325754,99.88
1317080,35.3
1083560,18.52
1231111,37.94
1011124,253.44
1321197,456.22
1370181,239.36
1449954,38.08
1435671,103.34
1081672,184.48
1341179,268.88
1037357,134.84
1453346,180.02
1129402,88.4
1356694,105.56
1095297,145.88
1005508,157.94
1040476,58.48
1274638,132.4
1130738,123.36
1234863,284.28
1004425,261.86
1248791,152.94
